,time,el,el_lo,el_hi,pa,el_dlo,el_dhi,time_err
0,2456252.3118171296,13.383455276489258,12.680338859558105,14.146364212036133,274.11875288981906,0.7031164169311523,0.762908935546875,0 days 00:00:00.000000000
1,2456252.3395949076,13.293718338012695,11.629359245300293,14.779796600341797,274.11875288981906,1.6643590927124023,1.4860782623291016,0 days 00:00:00.000000000
2,2456252.367372685,6.459499359130859,5.988418102264404,7.005439758300781,274.11875288981906,0.4710812568664551,0.5459403991699219,0 days 00:00:00.000000000
3,2456252.395150463,6.715407848358154,6.194705963134766,7.207642555236816,274.11875288981906,0.5207018852233887,0.4922347068786621,0 days 00:00:00.000000000
4,2456252.4229282406,6.97081184387207,6.479043483734131,7.468260765075684,274.11875288981906,0.49176836013793945,0.4974489212036133,0 days 00:00:00.000000000
5,2456252.4507060186,7.3302693367004395,6.788639545440674,7.863044738769531,274.11875288981906,0.5416297912597656,0.5327754020690918,0 days 00:00:00.000000000
6,2456252.506261574,,,,274.11875288981906,,,0 days 00:00:00.000000000
7,2456252.5340393516,8.411799430847168,7.813889503479004,8.906696319580078,274.11875288981906,0.5979099273681641,0.49489688873291016,0 days 00:00:00.000000000
8,2456252.5618171296,8.7977876663208,8.263521194458008,9.328088760375977,274.11875288981906,0.534266471862793,0.5303010940551758,0 days 00:00:00.000000000
9,2456252.5895949076,9.035502433776855,8.456282615661621,9.675132751464844,274.11875288981906,0.5792198181152344,0.6396303176879883,0 days 00:00:00.000000000
10,2456252.617372685,9.5364408493042,8.882217407226562,10.082406997680664,274.11875288981906,0.6542234420776367,0.5459661483764648,0 days 00:00:00.000000000
11,2456252.645150463,9.695069313049316,9.075228691101074,10.27605152130127,274.11875288981906,0.6198406219482422,0.5809822082519531,0 days 00:00:00.000000000
12,2456252.6729282406,9.998102188110352,9.442322731018066,10.509978294372559,274.11875288981906,0.5557794570922852,0.511876106262207,0 days 00:00:00.000000000
13,2456252.7007060186,10.31089973449707,9.754682540893555,10.872732162475586,274.11875288981906,0.5562171936035156,0.5618324279785156,0 days 00:00:00.000000000
14,2456252.728483796,10.688621520996094,10.121944427490234,11.235791206359863,274.11875288981906,0.5666770935058594,0.5471696853637695,0 days 00:00:00.000000000
15,2456252.756261574,10.91723346710205,10.335484504699707,11.494525909423828,274.11875288981906,0.5817489624023438,0.5772924423217773,0 days 00:00:00.000000000
16,2456252.7840393516,11.126350402832031,10.564382553100586,11.679037094116211,274.11875288981906,0.5619678497314453,0.5526866912841797,0 days 00:00:00.000000000
17,2456252.8118171296,11.773021697998047,11.110725402832031,12.325934410095215,274.11875288981906,0.6622962951660156,0.552912712097168,0 days 00:00:00.000000000
18,2456252.8395949076,11.897655487060547,11.32003402709961,12.49058723449707,274.11875288981906,0.5776214599609375,0.5929317474365234,0 days 00:00:00.000000000
19,2456252.867372685,12.116583824157715,11.533851623535156,12.729559898376465,274.11875288981906,0.5827322006225586,0.61297607421875,0 days 00:00:00.000000000
20,2456252.895150463,12.595362663269043,12.002382278442383,13.1487455368042,274.11875288981906,0.5929803848266602,0.5533828735351562,0 days 00:00:00.000000000
21,2456252.9229282406,12.918901443481445,12.345584869384766,13.56202507019043,274.11875288981906,0.5733165740966797,0.6431236267089844,0 days 00:00:00.000000000
22,2456252.9507060186,13.188436508178711,12.649983406066895,13.722039222717285,274.11875288981906,0.5384531021118164,0.5336027145385742,0 days 00:00:00.000000000
23,2456252.978483796,13.562932014465332,12.999552726745605,14.101639747619629,274.11875288981906,0.5633792877197266,0.5387077331542969,0 days 00:00:00.000000000
24,2456253.006261574,13.622658729553223,13.059283256530762,14.146416664123535,274.11875288981906,0.5633754730224609,0.5237579345703125,0 days 00:00:00.000000000
25,2456253.0340393516,14.066699981689453,13.547931671142578,14.585270881652832,274.11875288981906,0.518768310546875,0.5185708999633789,0 days 00:00:00.000000000
26,2456253.0618171296,14.380598068237305,13.861909866333008,14.929112434387207,274.11875288981906,0.5186882019042969,0.5485143661499023,0 days 00:00:00.000000000
27,2456253.0895949076,14.316065788269043,13.283956527709961,15.25378704071045,274.11875288981906,1.032109260559082,0.9377212524414062,0 days 00:00:00.000000000
28,2456253.117372685,14.949531555175781,14.391036033630371,15.647500991821289,274.11875288981906,0.5584955215454102,0.6979694366455078,0 days 00:00:00.000000000
29,2456253.145150463,15.258319854736328,14.624893188476562,15.801496505737305,274.11875288981906,0.6334266662597656,0.5431766510009766,0 days 00:00:00.000000000
