,time,el,el_lo,el_hi,pa,el_dlo,el_dhi,time_err
0,2456205.895150463,6.291220664978027,5.794836044311523,6.808474063873291,84.12158634854893,0.4963846206665039,0.5172533988952637,0 days 00:00:00.000000000
1,2456205.9229282406,6.828218460083008,6.340638160705566,7.351238250732422,84.12158634854893,0.4875802993774414,0.5230197906494141,0 days 00:00:00.000000000
2,2456205.9507060186,7.494504928588867,6.981074810028076,8.01901626586914,84.12158634854893,0.513430118560791,0.5245113372802734,0 days 00:00:00.000000000
3,2456205.978483796,8.048724174499512,7.558746337890625,8.578727722167969,84.12158634854893,0.4899778366088867,0.530003547668457,0 days 00:00:00.000000000
4,2456206.006261574,8.673131942749023,8.17749309539795,9.199065208435059,84.12158634854893,0.4956388473510742,0.5259332656860352,0 days 00:00:00.000000000
5,2456206.0340393516,9.328498840332031,8.806983947753906,9.840422630310059,84.12158634854893,0.521514892578125,0.5119237899780273,0 days 00:00:00.000000000
6,2456206.0618171296,9.89979362487793,9.402687072753906,10.432344436645508,84.12158634854893,0.49710655212402344,0.5325508117675781,0 days 00:00:00.000000000
7,2456206.0895949076,10.477811813354492,9.984983444213867,11.010943412780762,84.12158634854893,0.492828369140625,0.5331315994262695,0 days 00:00:00.000000000
8,2456206.117372685,11.065136909484863,10.571549415588379,11.593811988830566,84.12158634854893,0.4935874938964844,0.5286750793457031,0 days 00:00:00.000000000
9,2456206.145150463,11.719039916992188,11.220220565795898,12.223148345947266,84.12158634854893,0.49881935119628906,0.5041084289550781,0 days 00:00:00.000000000
10,2456206.1729282406,12.292526245117188,11.813319206237793,12.807183265686035,84.12158634854893,0.47920703887939453,0.5146570205688477,0 days 00:00:00.000000000
11,2456206.2007060186,12.84744930267334,12.328006744384766,13.366829872131348,84.12158634854893,0.5194425582885742,0.5193805694580078,0 days 00:00:00.000000000
12,2456206.228483796,13.511067390441895,13.02147102355957,14.040541648864746,84.12158634854893,0.4895963668823242,0.5294742584228516,0 days 00:00:00.000000000
13,2456206.256261574,14.035815238952637,13.531317710876465,14.550704002380371,84.12158634854893,0.5044975280761719,0.5148887634277344,0 days 00:00:00.000000000
14,2456206.2840393516,14.670547485351562,14.165997505187988,15.185059547424316,84.12158634854893,0.5045499801635742,0.5145120620727539,0 days 00:00:00.000000000
15,2456206.3118171296,15.244681358337402,14.725320816040039,15.739052772521973,84.12158634854893,0.5193605422973633,0.4943714141845703,0 days 00:00:00.000000000
16,2456206.3395949076,15.814665794372559,15.320265769958496,16.333702087402344,84.12158634854893,0.4944000244140625,0.5190362930297852,0 days 00:00:00.000000000
17,2456206.367372685,16.27829933166504,15.799148559570312,16.821945190429688,84.12158634854893,0.47915077209472656,0.5436458587646484,0 days 00:00:00.000000000
18,2456206.395150463,16.84267234802246,16.328954696655273,17.350948333740234,84.12158634854893,0.5137176513671875,0.5082759857177734,0 days 00:00:00.000000000
19,2456206.4229282406,17.405057907104492,16.88673210144043,17.912799835205078,84.12158634854893,0.5183258056640625,0.5077419281005859,0 days 00:00:00.000000000
20,2456206.4507060186,17.854272842407227,17.3763427734375,18.34674644470215,84.12158634854893,0.47793006896972656,0.4924736022949219,0 days 00:00:00.000000000
21,2456206.478483796,18.420244216918945,17.932796478271484,18.936935424804688,84.12158634854893,0.48744773864746094,0.5166912078857422,0 days 00:00:00.000000000
22,2456206.506261574,18.833541870117188,18.33655548095703,19.334766387939453,84.12158634854893,0.49698638916015625,0.5012245178222656,0 days 00:00:00.000000000
23,2456206.5340393516,19.393558502197266,18.897380828857422,19.923540115356445,84.12158634854893,0.49617767333984375,0.5299816131591797,0 days 00:00:00.000000000
24,2456206.5618171296,19.84979820251465,19.334575653076172,20.349586486816406,84.12158634854893,0.5152225494384766,0.4997882843017578,0 days 00:00:00.000000000
25,2456206.5895949076,20.37942123413086,19.87946891784668,20.89798927307129,84.12158634854893,0.4999523162841797,0.5185680389404297,0 days 00:00:00.000000000
26,2456206.617372685,20.87308120727539,20.374237060546875,21.375953674316406,84.12158634854893,0.4988441467285156,0.5028724670410156,0 days 00:00:00.000000000
