,time,el,el_lo,el_hi,pa,el_dlo,el_dhi,time_err
0,2456252.2007060186,6.600707054138184,6.098115921020508,7.094987869262695,87.17809236527876,0.5025911331176758,0.4942808151245117,0 days 00:00:00.000000000
1,2456252.228483796,7.436150550842285,6.9266791343688965,7.911645889282227,87.17809236527876,0.5094714164733887,0.4754953384399414,0 days 00:00:00.000000000
2,2456252.256261574,7.971521377563477,7.436058044433594,8.46285343170166,87.17809236527876,0.5354633331298828,0.4913320541381836,0 days 00:00:00.000000000
3,2456252.2840393516,8.597100257873535,8.075697898864746,9.133954048156738,87.17809236527876,0.5214023590087891,0.5368537902832031,0 days 00:00:00.000000000
4,2456252.3118171296,9.173589706420898,8.627080917358398,9.677018165588379,87.17809236527876,0.5465087890625,0.5034284591674805,0 days 00:00:00.000000000
5,2456252.3395949076,9.717463493347168,8.83146858215332,10.286232948303223,87.17809236527876,0.8859949111938477,0.5687694549560547,0 days 00:00:00.000000000
6,2456252.367372685,10.60473346710205,10.045479774475098,11.193756103515625,87.17809236527876,0.5592536926269531,0.5890226364135742,0 days 00:00:00.000000000
7,2456252.395150463,11.318632125854492,10.719223976135254,11.879133224487305,87.17809236527876,0.5994081497192383,0.5605010986328125,0 days 00:00:00.000000000
8,2456252.4229282406,11.948537826538086,11.44849967956543,12.484070777893066,87.17809236527876,0.5000381469726562,0.5355329513549805,0 days 00:00:00.000000000
9,2456252.4507060186,12.494428634643555,11.93404769897461,13.040201187133789,87.17809236527876,0.5603809356689453,0.5457725524902344,0 days 00:00:00.000000000
10,2456252.478483796,13.154966354370117,12.644437789916992,13.680554389953613,87.17809236527876,0.510528564453125,0.5255880355834961,0 days 00:00:00.000000000
11,2456252.506261574,13.751325607299805,12.890766143798828,14.241893768310547,87.17809236527876,0.8605594635009766,0.4905681610107422,0 days 00:00:00.000000000
12,2456252.5340393516,14.456683158874512,13.926450729370117,14.987586975097656,87.17809236527876,0.5302324295043945,0.5309038162231445,0 days 00:00:00.000000000
13,2456252.5618171296,14.937699317932129,14.391839981079102,15.473048210144043,87.17809236527876,0.5458593368530273,0.5353488922119141,0 days 00:00:00.000000000
14,2456252.5895949076,15.608403205871582,15.097970008850098,16.13852310180664,87.17809236527876,0.5104331970214844,0.5301198959350586,0 days 00:00:00.000000000
15,2456252.617372685,16.282835006713867,15.743162155151367,16.80744743347168,87.17809236527876,0.5396728515625,0.5246124267578125,0 days 00:00:00.000000000
16,2456252.645150463,16.728557586669922,16.20886993408203,17.22319984436035,87.17809236527876,0.5196876525878906,0.4946422576904297,0 days 00:00:00.000000000
17,2456252.6729282406,17.417266845703125,16.912994384765625,17.915895462036133,87.17809236527876,0.5042724609375,0.4986286163330078,0 days 00:00:00.000000000
18,2456252.7007060186,18.001358032226562,17.51250457763672,18.51910972595215,87.17809236527876,0.48885345458984375,0.5177516937255859,0 days 00:00:00.000000000
19,2456252.728483796,18.70856285095215,18.234893798828125,19.210582733154297,87.17809236527876,0.47366905212402344,0.5020198822021484,0 days 00:00:00.000000000
20,2456252.756261574,19.305612564086914,18.793373107910156,19.807113647460938,87.17809236527876,0.5122394561767578,0.5015010833740234,0 days 00:00:00.000000000
21,2456252.7840393516,19.6923828125,19.210493087768555,20.188495635986328,87.17809236527876,0.4818897247314453,0.4961128234863281,0 days 00:00:00.000000000
22,2456252.8118171296,20.307632446289062,19.836103439331055,20.827184677124023,87.17809236527876,0.4715290069580078,0.5195522308349609,0 days 00:00:00.000000000
23,2456252.8395949076,21.010473251342773,20.510780334472656,21.54340934753418,87.17809236527876,0.4996929168701172,0.5329360961914062,0 days 00:00:00.000000000
24,2456252.867372685,21.67161750793457,21.182819366455078,22.168869018554688,87.17809236527876,0.4887981414794922,0.4972515106201172,0 days 00:00:00.000000000
25,2456252.895150463,22.237926483154297,21.750911712646484,22.75391960144043,87.17809236527876,0.4870147705078125,0.5159931182861328,0 days 00:00:00.000000000
26,2456252.9229282406,22.816986083984375,22.2770938873291,23.43967628479004,87.17809236527876,0.5398921966552734,0.6226902008056641,0 days 00:00:00.000000000
