,arrival_time,transit_time,rmse_a,rmse_b,hit,w_a,w_b,w_avg
0,2012-09-30 20:20:37.922630,2.6820668359963995,4.005949017019769,0.6789743303949237,1.0,0.004283496654040859,0.006291364082398239,0.005891154156380055
1,2012-10-01 03:52:50.222630,2.9960980859963997,4.696496882885463,0.5381860306035612,1.0,0.0036536741402285154,0.007937171298048093,0.00708338082542086
2,2012-10-01 01:33:41.822630,2.8994730859963997,4.548509491070867,0.43989111276086795,1.0,0.0037725477421445483,0.009710754755436877,0.008527146039091195
3,2012-10-01 01:51:05.372630,2.9115512109963997,3.809633964897217,2.2835640704738234,1.0,0.004504230424438009,0.0018706174135200314,0.002395551506963779
4,2012-10-01 02:08:28.922630,2.9236293359963996,4.488352131202994,0.5369463671693921,1.0,0.0038231111795729955,0.007955496072421362,0.0071318254311786376
5,2012-10-01 01:33:41.822630,2.8994730859963997,5.0089950257278675,0.31081976332344363,1.0,0.003425730934553877,0.013743253226378175,0.011686755484154224
6,2012-09-30 20:55:25.022630,2.7062230859964,3.819983403885303,0.7600478107824318,1.0,0.004492027162528916,0.005620271059947582,0.005395388480381167
7,2012-09-30 22:04:59.222630,2.7545355859964,2.495987957376258,0.36405535918513926,1.0,0.006874820513437174,0.01173358558620935,0.01076513219986965
8,2012-10-01 00:24:07.622630,2.8511605859963995,4.375384548654568,0.4608487136002602,1.0,0.003921819675470351,0.009269147529447734,0.008203313373959678
9,2012-10-01 04:18:55.547630,3.0142152734964,2.492501139559772,2.1992017121918526,1.0,0.006884437859752862,0.001942375131592462,0.0029274314808716427
10,2012-10-01 00:58:54.722630,2.8753168359964,3.91664943858201,1.7220249935362517,1.0,0.004381160346297138,0.0024806113332565237,0.0028594304570495584
11,2012-10-01 00:50:12.947630,2.8692777734963997,2.760626681859593,2.116310209620326,1.0,0.006215787641052434,0.0020184539561822422,0.002855070248558564
12,2012-09-30 20:20:37.922630,2.6820668359963995,3.499075209885629,1.1287051665017434,1.0,0.004904001252154659,0.00378457974845322,0.004007703840637944
13,2012-10-01 01:51:05.372630,2.9115512109963997,3.0405428724063444,1.1528579258405385,1.0,0.00564355443443628,0.0037052915362511627,0.0040916278252565875
14,2012-10-01 00:24:07.622630,2.8511605859963995,3.8696428647229837,0.7044381053481059,1.0,0.0044343805902850005,0.006063946119164184,0.00573913966504084
15,2012-09-30 23:14:33.422630,2.8028480859964,4.5530011105584896,0.9099859077259266,1.0,0.0037688260542852355,0.004694220733365004,0.004509770240856583
16,2012-10-01 02:08:28.922630,2.9236293359963996,4.202438859755816,0.6867232072951555,1.0,0.00408321686128219,0.006220373317427498,0.005794393387117597
17,2012-09-30 21:30:12.122630,2.7303793359963997,2.9929556823936263,0.8211816441847619,1.0,0.005733285431389718,0.005201863370141176,0.00530778688920075
18,2012-10-01 03:44:08.447630,2.9900590234963995,2.489977587899685,2.1063309479643317,1.0,0.006891415125200621,0.0020280168789455367,0.0029973937535547487
19,2012-10-01 05:54:35.072630,3.0806449609963997,3.8577903147591455,2.3038833024632988,1.0,0.004448004637528821,0.0018541193950881833,0.002371134914298078
20,2012-10-01 03:35:26.672630,2.9840199609963998,3.2261893541650766,2.5430488256995276,1.0,0.00531880411436769,0.0016797454582658238,0.0024050858741546445
21,2012-10-01 03:00:39.572630,2.9598637109963994,3.522625993679287,0.9332752905742306,1.0,0.0048712151790885555,0.004577078980081771,0.004635706469517205
22,2012-10-01 05:37:11.522630,3.0685668359964,4.356410403524524,1.6320802705876762,1.0,0.003938900980674295,0.002617319008199812,0.002880737905264981
23,2012-10-01 03:00:39.572630,2.9598637109963994,3.0767916010414758,1.468614305263108,1.0,0.005577065799599189,0.0029086429975579806,0.0034405154096045325
24,2012-10-01 05:19:47.972630,3.0564887109964,3.387715539018482,1.6711652908243246,1.0,0.005065203678710887,0.00255610545442214,0.0030562211495785956
25,2012-09-30 21:12:48.572630,2.7183012109963998,3.726603270771181,1.2437238288233385,1.0,0.00460458706330483,0.0034345846048140453,0.003667790538004943
26,2012-09-30 23:49:20.522630,2.8270043359963997,4.252955038781193,0.47822233246197515,1.0,0.004034716815529747,0.008932403246677467,0.007956192020484393
27,2012-09-30 22:57:09.872630,2.7907699609964,2.372535874422984,1.6422302805019606,1.0,0.0072325436237442526,0.0026011423402882007,0.0035242773734257362
28,2012-09-30 18:53:40.172630,2.6216762109964,2.6697247951522196,0.6747628527889518,1.0,0.0064274299889716035,0.0063306311209355886,0.006349925157617598
29,2012-09-30 23:49:20.522630,2.8270043359963997,3.700412260645376,0.34911849248638904,1.0,0.0046371776985923525,0.012235601399096773,0.01072107681242051
30,2012-09-30 16:17:08.222630,2.5129730859964,2.995784154015995,2.548871659514525,1.0,0.005727872346096543,0.0016759081216080646,0.0024835492435308945
31,2012-10-01 02:43:16.022630,2.9477855859963995,4.432621249403455,0.641454587302978,1.0,0.003871178755227909,0.006659356406004436,0.006103614350735528
32,2012-09-30 16:28:23.097753,2.5207841406642664,2.5852692787446565,1.5960841306364244,1.0,0.0066374011217101014,0.002676346837314726,0.0034658677089236477
33,2012-10-01 04:27:37.322630,3.0202543359963996,3.7404534547953037,0.7123634833905036,1.0,0.004587537157737871,0.005996481872970137,0.005715649756126587
34,2012-09-30 23:31:56.972630,2.8149262109963997,3.269481807211992,0.8196878273531488,1.0,0.005248375804633995,0.005211343358496208,0.005218724698678214
35,2012-10-01 03:52:50.222630,2.9960980859963997,4.645188409773863,0.4569538012187741,1.0,0.0036940308329706274,0.009348154460524737,0.008221169497910795
36,2012-10-01 02:43:16.022630,2.9477855859963995,3.9636842246536963,0.689742523810174,1.0,0.004329171608558615,0.00619314391625452,0.005821615293982281
37,2012-10-01 00:06:44.072630,2.8390824609963996,2.971833411506762,0.9220184311888903,1.0,0.005774034689906239,0.004632960221423054,0.00486040020185368
38,2012-10-01 06:11:58.622630,3.0927230859963997,5.599390801287307,0.5964086413831926,1.0,0.0030645243062365755,0.007162328676543213,0.0063455506558852135
39,2012-09-30 20:20:37.922630,2.6820668359963995,3.231202881916253,0.890323602466588,1.0,0.0053105514688344445,0.004797890006827405,0.004900074146519367
40,2012-09-30 22:39:46.322630,2.7786918359964,3.533103099500788,0.6410040565307169,1.0,0.004856770019840917,0.006664036945782291,0.006303810890759414
41,2012-09-30 17:37:57.297753,2.569096640664266,2.5121909767300337,0.9762232471489571,1.0,0.006830479597135519,0.0043757150094431456,0.0048650008757097915
42,2012-09-30 18:53:40.172630,2.6216762109964,2.9830683298809175,0.337053444323577,1.0,0.005752288353162679,0.012673582742018023,0.01129402417346255
43,2012-09-30 23:49:20.522630,2.8270043359963997,3.894609191156376,1.4882469001681844,1.0,0.004405954068415144,0.0028702728792072622,0.003176366223040823
44,2012-10-01 00:24:07.622630,2.8511605859963995,4.141686359553104,0.7838751886013853,1.0,0.004143111699195395,0.0054494322275191204,0.005189055255109058
45,2012-10-01 10:06:46.547630,3.2557777734963995,3.8468847433347637,3.338297392792311,1.0,0.004460614329658172,0.001279596816131467,0.001913640063096513
46,2012-10-01 05:19:47.972630,3.0564887109964,3.973307060542995,2.271695294402489,1.0,0.004318686914752927,0.0018803907045291356,0.002366394079115674
47,2012-09-30 18:36:16.622630,2.6095980859964,3.625010528879237,1.6801831564590874,1.0,0.0047336329298794414,0.0025423863456168583,0.002979147568489406
48,2012-10-01 07:38:56.372630,3.1531137109964,3.7749337220313963,2.6226619323716114,1.0,0.00454563456585099,0.001628755373459149,0.0022101503347520513
49,2012-09-30 23:50:22.997260,2.8277274219927993,3.337488553918143,0.587426564557952,1.0,0.005141431628437372,0.007271844640413092,0.006847208819407471
50,2012-10-01 06:03:16.847630,3.0866840234963995,2.4765342634870544,2.328264565893826,1.0,0.006928823664446807,0.0018347033140871222,0.0028500679241963826
51,2012-10-01 00:06:44.072630,2.8390824609963996,2.352183987211081,1.3646201942006229,1.0,0.007295122024450116,0.0031303030200423715,0.003960438457319098
52,2012-09-30 22:39:46.322630,2.7786918359964,4.06639638517616,1.0956836268516237,1.0,0.004219822069785526,0.0038986388136431314,0.003962657346621768
53,2012-09-30 18:36:16.622630,2.6095980859964,3.3165985956851682,1.2700224178191684,1.0,0.0051738154966918795,0.00336346402644779,0.0037243048955912382
54,2012-09-30 19:45:50.822630,2.6579105859963996,2.701441222055667,0.4753841454683735,1.0,0.006351968375460309,0.008985732393133009,0.008460768200888273
55,2012-09-30 18:01:29.522630,2.5854418359963995,2.941083995599002,0.9883937639163959,1.0,0.005834402973984981,0.004321834951882943,0.004623321358641459
56,2012-10-01 08:48:30.572630,3.2014262109964,4.933441736832931,2.8852541762106427,1.0,0.003478194357207131,0.0014805193768845817,0.0018786977350729608
57,2012-10-01 01:33:41.822630,2.8994730859963997,3.5152778465258034,0.7024440287822705,1.0,0.004881397704486257,0.006081160263433694,0.005842022520485917
58,2012-09-30 20:55:25.022630,2.7062230859964,3.585307399270592,1.7701221982713984,1.0,0.004786052435602435,0.002413208940766064,0.002886166221764482
59,2012-09-30 22:39:46.322630,2.7786918359964,3.4042562810300256,0.8477641667806379,1.0,0.005040592656399685,0.0050387535620178316,0.005039120131949744
60,2012-10-01 08:13:43.472630,3.1772699609963997,3.9293678303157202,3.425472855660833,1.0,0.004366979613940521,0.0012470321310699565,0.0018689028450750865
61,2012-09-30 22:57:09.872630,2.7907699609964,2.6068599506575785,0.7903631328952851,1.0,0.006582428490772581,0.005404698849589395,0.005639444971724034
62,2012-10-01 05:02:24.422630,3.0444105859963995,4.375241348476562,2.235551372959801,1.0,0.003921948035309478,0.0019107924634545314,0.002311657785166332
63,2012-09-30 23:49:20.522630,2.8270043359963997,4.537799067345345,0.5162252056592538,1.0,0.0037814519673522915,0.008274827862505873,0.00737920417282708
64,2012-09-30 23:49:20.522630,2.8270043359963997,3.8894048545865703,1.4573924572811188,1.0,0.004411849589385685,0.0029310394010726294,0.0032261958080853025
65,2012-10-01 02:25:52.472630,2.9357074609963996,2.9306983333677734,2.17686027073185,1.0,0.005855078639548639,0.0019623100171151093,0.002738220129698865
66,2012-10-01 09:23:17.672630,3.2255824609963994,4.544679495993678,2.8388144205955137,1.0,0.003775727028889326,0.0015047389798100734,0.00195739434254671
67,2012-10-01 03:35:26.672630,2.9840199609963998,3.0125935741311576,1.8368784281652528,1.0,0.005695912438375063,0.002325507583745614,0.0029972996843954454
68,2012-10-01 03:35:26.672630,2.9840199609963998,3.938465478827373,0.49245414110318936,1.0,0.0043568921202710295,0.0086742588975852,0.00781371750220243
69,2012-10-01 03:52:50.222630,2.9960980859963997,3.8308089049255534,0.7199240233868096,1.0,0.004479333121680712,0.005933507670741916,0.005643660303093038
70,2012-10-01 03:52:50.222630,2.9960980859963997,4.981655929876129,0.37611485206545064,1.0,0.0034445311864581395,0.011357367813738103,0.009780174162168977
71,2012-09-30 19:45:50.822630,2.6579105859963996,2.6963062605201467,0.7795251262155198,1.0,0.006364065337055666,0.005479842241718842,0.005656086377447376
72,2012-09-30 23:14:33.422630,2.8028480859964,3.6713544722990834,0.28032405619308265,1.0,0.0046738797193605795,0.015238345125024725,0.013132626461177776
73,2012-09-30 18:36:16.622630,2.6095980859964,3.545004800519031,1.095329337997886,1.0,0.0048404643085815,0.0038998998446668673,0.004087373992213828
74,2012-09-30 19:28:27.272630,2.6458324609963997,2.389819692231521,0.8970514052883463,1.0,0.007180235925932805,0.004761906274193885,0.005243929896541201
75,2012-10-01 00:41:31.172630,2.8632387109963995,3.978008635890252,0.9758551322165092,1.0,0.004313582694579111,0.00437736562948083,0.004364652358027882
76,2012-10-01 03:52:50.222630,2.9960980859963997,3.912332252998798,0.6935277507849713,1.0,0.004385994874926519,0.006159342160832224,0.005805876998703727
77,2012-09-30 19:45:50.822630,2.6579105859963996,2.9808038645297112,1.8711738295766558,1.0,0.005756658267540772,0.002282885025216211,0.002975280605063832
78,2012-09-30 22:04:59.222630,2.7545355859964,4.109667219347725,0.581326693372379,1.0,0.004175391411226224,0.007348148233717391,0.006715751515054712
79,2012-10-01 02:34:34.247630,2.9417465234963993,2.449247058575739,1.8198308074134928,1.0,0.007006018094655116,0.0023472922305279057,0.003275873623447187
80,2012-10-01 04:53:42.647630,3.0383715234963993,2.4728904977924957,2.219939251395156,1.0,0.006939033178371785,0.001924230454699342,0.0029237854047383617
