,time,el,el_lo,el_hi,pa,el_dlo,el_dhi,time_err
0,2456171.478483796,7.269062042236328,6.7318925857543945,7.86641788482666,278.45727014439325,0.5371694564819336,0.597355842590332,0 days 00:00:00.000000000
1,2456171.506261574,12.510955810546875,11.97235107421875,13.808693885803223,278.45727014439325,0.538604736328125,1.2977380752563477,0 days 00:00:00.000000000
2,2456171.5340393516,9.148138999938965,8.632807731628418,9.674495697021484,278.45727014439325,0.5153312683105469,0.5263566970825195,0 days 00:00:00.000000000
3,2456171.5618171296,9.967185974121094,9.381185531616211,10.499183654785156,278.45727014439325,0.5860004425048828,0.5319976806640625,0 days 00:00:00.000000000
4,2456171.5895949076,10.848112106323242,10.265649795532227,11.39122200012207,278.45727014439325,0.5824623107910156,0.5431098937988281,0 days 00:00:00.000000000
5,2456171.617372685,11.647660255432129,11.133989334106445,12.145737648010254,278.45727014439325,0.5136709213256836,0.498077392578125,0 days 00:00:00.000000000
6,2456171.645150463,12.410087585449219,11.920994758605957,12.928736686706543,278.45727014439325,0.4890928268432617,0.5186491012573242,0 days 00:00:00.000000000
7,2456171.6729282406,13.222784042358398,12.713760375976562,13.741697311401367,278.45727014439325,0.5090236663818359,0.5189132690429688,0 days 00:00:00.000000000
8,2456171.7007060186,14.042474746704102,13.547967910766602,14.576446533203125,278.45727014439325,0.4945068359375,0.5339717864990234,0 days 00:00:00.000000000
9,2456171.728483796,14.766241073608398,14.242201805114746,15.275167465209961,278.45727014439325,0.5240392684936523,0.5089263916015625,0 days 00:00:00.000000000
10,2456171.756261574,15.722901344299316,15.228622436523438,16.25168228149414,278.45727014439325,0.4942789077758789,0.5287809371948242,0 days 00:00:00.000000000
11,2456171.7840393516,16.671348571777344,16.008014678955078,17.9160213470459,278.45727014439325,0.6633338928222656,1.2446727752685547,0 days 00:00:00.000000000
12,2456171.8118171296,17.374828338623047,16.787094116210938,17.94204330444336,278.45727014439325,0.5877342224121094,0.5672149658203125,0 days 00:00:00.000000000
13,2456171.8395949076,18.765636444091797,18.213651657104492,19.320512771606445,278.45727014439325,0.5519847869873047,0.5548763275146484,0 days 00:00:00.000000000
14,2456171.867372685,19.046932220458984,18.361848831176758,19.855484008789062,278.45727014439325,0.6850833892822266,0.8085517883300781,0 days 00:00:00.000000000
15,2456171.895150463,19.28887367248535,18.569229125976562,20.05082893371582,278.45727014439325,0.7196445465087891,0.7619552612304688,0 days 00:00:00.000000000
16,2456171.9229282406,19.026649475097656,18.475736618041992,19.576641082763672,278.45727014439325,0.5509128570556641,0.5499916076660156,0 days 00:00:00.000000000
17,2456171.9507060186,19.928653717041016,19.30514907836914,20.625568389892578,278.45727014439325,0.623504638671875,0.6969146728515625,0 days 00:00:00.000000000
