,time,el,el_lo,el_hi,pa,el_dlo,el_dhi,time_err
0,2456198.8395949076,8.41586685180664,7.957509517669678,8.928852081298828,269.830894966317,0.4583573341369629,0.5129852294921875,0 days 00:00:00.000000000
1,2456198.867372685,8.898177146911621,8.410383224487305,9.397546768188477,269.830894966317,0.4877939224243164,0.49936962127685547,0 days 00:00:00.000000000
2,2456198.895150463,9.24232292175293,8.76320743560791,9.735992431640625,269.830894966317,0.47911548614501953,0.4936695098876953,0 days 00:00:00.000000000
3,2456198.9229282406,9.731943130493164,9.232690811157227,10.232372283935547,269.830894966317,0.4992523193359375,0.5004291534423828,0 days 00:00:00.000000000
4,2456198.9507060186,10.262636184692383,9.767613410949707,10.78278923034668,269.830894966317,0.4950227737426758,0.5201530456542969,0 days 00:00:00.000000000
5,2456198.978483796,10.712103843688965,10.246196746826172,11.211628913879395,269.830894966317,0.46590709686279297,0.4995250701904297,0 days 00:00:00.000000000
6,2456199.006261574,11.149639129638672,10.643314361572266,11.655611038208008,269.830894966317,0.5063247680664062,0.5059719085693359,0 days 00:00:00.000000000
7,2456199.0340393516,11.499013900756836,11.003586769104004,11.995976448059082,269.830894966317,0.49542713165283203,0.4969625473022461,0 days 00:00:00.000000000
8,2456199.0618171296,11.970736503601074,11.48979663848877,12.477838516235352,269.830894966317,0.4809398651123047,0.5071020126342773,0 days 00:00:00.000000000
9,2456199.0895949076,12.327067375183105,11.815555572509766,12.834939956665039,269.830894966317,0.5115118026733398,0.5078725814819336,0 days 00:00:00.000000000
10,2456199.117372685,12.609158515930176,12.101984024047852,13.111109733581543,269.830894966317,0.5071744918823242,0.5019512176513672,0 days 00:00:00.000000000
11,2456199.145150463,13.210326194763184,12.678755760192871,13.76292896270752,269.830894966317,0.5315704345703125,0.5526027679443359,0 days 00:00:00.000000000
12,2456199.1729282406,13.466384887695312,12.915078163146973,13.993818283081055,269.830894966317,0.5513067245483398,0.5274333953857422,0 days 00:00:00.000000000
13,2456199.2007060186,13.914756774902344,13.367057800292969,14.481133460998535,269.830894966317,0.547698974609375,0.5663766860961914,0 days 00:00:00.000000000
14,2456199.228483796,14.299921035766602,13.722452163696289,14.947802543640137,269.830894966317,0.5774688720703125,0.6478815078735352,0 days 00:00:00.000000000
15,2456199.256261574,14.690919876098633,14.063356399536133,15.875438690185547,269.830894966317,0.6275634765625,1.184518814086914,0 days 00:00:00.000000000
16,2456199.2840393516,15.087150573730469,14.55111312866211,15.66435432434082,269.830894966317,0.5360374450683594,0.5772037506103516,0 days 00:00:00.000000000
17,2456199.3118171296,16.041187286376953,14.96746826171875,16.868457794189453,269.830894966317,1.0737190246582031,0.8272705078125,0 days 00:00:00.000000000
18,2456199.3395949076,16.24953842163086,15.522321701049805,16.961090087890625,269.830894966317,0.7272167205810547,0.7115516662597656,0 days 00:00:00.000000000
19,2456199.367372685,16.77542495727539,16.203960418701172,17.34158706665039,269.830894966317,0.5714645385742188,0.566162109375,0 days 00:00:00.000000000
20,2456199.395150463,17.481727600097656,17.006301879882812,18.002910614013672,269.830894966317,0.47542572021484375,0.5211830139160156,0 days 00:00:00.000000000
21,2456199.4229282406,17.346046447753906,16.594058990478516,18.016380310058594,269.830894966317,0.7519874572753906,0.6703338623046875,0 days 00:00:00.000000000
22,2456199.4507060186,18.02684783935547,17.501483917236328,18.530929565429688,269.830894966317,0.5253639221191406,0.5040817260742188,0 days 00:00:00.000000000
23,2456199.478483796,18.422405242919922,17.86294937133789,18.95175552368164,269.830894966317,0.5594558715820312,0.5293502807617188,0 days 00:00:00.000000000
24,2456199.506261574,18.924095153808594,17.7454833984375,19.572158813476562,269.830894966317,1.1786117553710938,0.6480636596679688,0 days 00:00:00.000000000
25,2456199.5340393516,19.457895278930664,18.913406372070312,19.98015022277832,269.830894966317,0.5444889068603516,0.5222549438476562,0 days 00:00:00.000000000
26,2456199.5618171296,20.24411964416504,19.388107299804688,20.91413116455078,269.830894966317,0.8560123443603516,0.6700115203857422,0 days 00:00:00.000000000
